2.19,2.19,1.84,-0.00,0.02
2.19,2.19,1.84,-0.00,0.02
2.19,2.19,1.84,-0.00,0.02
2.19,2.19,1.84,-0.00,0.02
2.19,2.19,1.84,-0.00,0.02
2.19,2.19,1.84,-0.00,0.02
2.19,2.19,1.84,-0.00,0.02
2.19,2.19,1.84,-0.00,0.02
2.19,2.19,1.84,-0.00,0.02
2.19,2.19,1.84,-0.00,0.02
2.19,2.19,1.84,-0.00,0.02
2.19,2.19,1.84,-0.00,0.02
2.19,2.19,1.84,-0.00,0.02
2.48,2.48,1.94,-0.00,0.10
5.82,5.82,6.29,1.45,3.38
14.08,14.08,20.32,9.70,20.21
32.05,32.05,36.08,20.33,35.69
39.95,39.95,40.19,20.54,44.28
36.19,36.19,36.38,15.36,42.67
31.50,31.50,30.74,12.29,37.58
30.18,30.18,30.63,7.77,33.01
33.54,33.54,37.94,17.13,35.51
36.92,36.92,42.34,21.69,45.11
37.19,37.19,43.55,16.83,49.31
38.29,38.29,45.67,25.98,50.77
39.51,39.51,45.34,26.86,49.56
34.52,34.52,43.23,18.02,51.08
34.66,34.66,44.45,23.44,55.95
35.97,35.97,43.20,23.12,51.43
35.43,35.43,39.68,23.07,49.36
32.13,32.13,36.35,21.52,47.64
28.24,28.24,30.25,25.53,49.87
26.89,26.89,28.28,32.48,49.04
31.33,31.33,34.78,39.56,63.37
30.09,30.09,25.77,31.51,65.74
27.36,27.36,23.54,28.64,64.29
30.39,30.39,25.75,32.61,62.04
37.63,37.63,30.39,37.78,62.01
32.23,32.23,30.22,31.36,59.26
32.65,32.65,35.08,25.78,60.05
33.65,33.65,38.34,29.23,57.66
29.21,29.21,39.07,24.72,56.28
29.14,29.14,38.68,27.68,56.76
25.85,25.85,41.14,23.20,53.02
27.39,27.39,42.73,21.33,51.03
28.57,28.57,42.56,25.65,49.09
27.75,27.75,40.80,20.26,47.01
25.74,25.74,39.90,18.66,50.12
28.09,28.09,40.64,20.29,50.25
28.88,28.88,41.22,15.74,44.88
29.97,29.97,42.90,16.80,49.00
21.53,21.53,33.48,7.97,47.25
21.55,21.55,30.73,9.77,46.67
22.13,22.13,31.09,8.60,45.14
20.92,20.92,34.02,6.24,45.30
22.27,22.27,39.60,11.39,54.05
26.39,26.39,39.58,17.53,58.35
26.06,26.06,36.07,13.00,55.70
25.97,25.97,31.61,13.93,58.13
21.25,21.25,25.67,16.72,59.22
26.24,26.24,21.82,21.72,57.80
28.76,28.76,25.49,30.68,68.44
22.81,22.81,21.51,19.95,67.39
23.61,23.61,22.58,19.82,69.31
28.05,28.05,24.41,18.72,68.18
27.86,27.86,24.60,18.30,67.47
37.23,37.23,27.27,27.42,67.87
41.21,41.21,28.49,25.25,69.02
35.96,35.96,26.09,21.96,69.27
37.08,37.08,24.55,21.95,68.01
34.77,34.77,24.85,20.93,67.48
37.61,37.61,23.71,23.01,64.23
40.44,40.44,26.68,23.72,64.00
36.75,36.75,27.04,21.85,64.85
36.67,36.67,24.96,14.78,61.50
37.38,37.38,24.83,20.65,62.73
30.39,30.39,25.40,21.58,61.60
31.17,31.17,29.02,26.08,63.53
22.22,22.22,27.59,27.93,69.27
26.57,26.57,23.61,24.38,68.19
27.35,27.35,21.35,20.37,68.44
32.90,32.90,23.97,21.72,66.93
31.72,31.72,26.02,19.95,62.97
27.52,27.52,24.96,12.62,53.90
20.49,20.49,22.14,8.13,48.16
16.52,16.52,21.89,7.58,39.40
16.05,16.05,26.21,3.54,42.21
17.65,17.65,28.11,11.60,43.63
21.28,21.28,33.10,15.85,47.85
24.54,24.54,33.52,14.50,49.09
28.19,28.19,33.07,13.51,55.63
34.13,34.13,30.60,18.38,56.73
33.37,33.37,28.47,21.84,55.61
31.05,31.05,25.02,25.62,58.42
35.79,35.79,29.10,35.96,65.43
31.87,31.87,26.55,29.14,66.76
33.42,33.42,24.04,27.71,64.27
36.23,36.23,22.62,29.91,62.94
39.57,39.57,26.13,33.47,61.97
33.70,33.70,26.85,28.11,63.44
37.54,37.54,26.84,25.14,61.59
38.23,38.23,30.76,27.73,62.51
36.80,36.80,32.99,28.48,58.68
36.36,36.36,34.19,26.97,57.01
35.90,35.90,35.13,22.67,59.11
38.65,38.65,36.16,22.58,55.52
34.84,34.84,36.64,23.62,55.66
29.94,29.94,34.47,24.96,57.19
29.49,29.49,32.09,22.79,54.00
25.26,25.26,26.11,23.10,54.67
27.42,27.42,22.36,22.20,54.32
28.79,28.79,28.85,29.49,66.15
25.06,25.06,22.30,22.67,66.68
24.72,24.72,22.77,22.98,66.83
25.29,25.29,24.62,24.12,64.75
28.76,28.76,26.66,24.42,59.10
31.87,31.87,30.03,26.83,55.73
25.46,25.46,24.47,21.69,51.87
21.27,21.27,25.02,10.92,48.59
19.20,19.20,24.61,7.62,44.14
20.07,20.07,30.25,14.03,45.87
27.01,27.01,36.14,13.31,47.96
35.93,35.93,39.51,29.30,49.83
33.02,33.02,40.17,23.39,53.78
30.03,30.03,40.74,22.22,55.06
30.81,30.81,41.52,27.00,56.76
30.50,30.50,40.48,25.06,55.40
31.01,31.01,41.64,25.75,55.16
31.94,31.94,42.08,26.85,56.22
28.56,28.56,41.40,23.35,57.62
25.69,25.69,34.61,16.44,55.35
21.72,21.72,30.57,19.64,54.22
20.86,20.86,28.12,23.57,54.21
22.14,22.14,35.96,33.92,63.27
20.78,20.78,29.12,23.65,67.47
21.38,21.38,25.72,19.11,66.27
23.92,23.92,27.03,23.05,66.19
28.06,28.06,26.40,20.31,64.87
27.92,27.92,26.13,19.01,65.06
28.56,28.56,25.75,19.34,63.89
28.06,28.06,27.83,19.82,64.34
28.59,28.59,26.80,21.06,64.05
31.71,31.71,27.18,20.99,64.60
31.18,31.18,25.90,19.49,65.18
31.74,31.74,30.40,21.93,63.87
29.76,29.76,29.59,23.10,63.46
33.02,33.02,30.32,19.61,62.96
32.71,32.71,34.71,23.35,60.59
30.91,30.91,37.47,23.33,63.08
27.72,27.72,38.19,21.16,58.46
30.24,30.24,34.68,21.81,51.09
27.02,27.02,28.79,15.99,47.28
24.11,24.11,26.95,16.21,43.18
22.49,22.49,28.82,16.49,40.58
25.58,25.58,31.97,16.18,41.46
28.73,28.73,35.59,17.53,50.54
33.69,33.69,41.93,28.35,56.13
30.93,30.93,39.68,20.93,55.42
32.28,32.28,40.61,23.51,52.21
30.68,30.68,41.82,26.81,53.88
29.80,29.80,40.27,25.38,52.64
31.17,31.17,39.94,23.35,54.80
35.84,35.84,40.85,23.20,55.57
35.83,35.83,36.73,20.39,54.57
33.84,33.84,32.72,23.93,56.40
29.45,29.45,26.90,23.84,54.90
31.46,31.46,31.25,38.68,60.74
27.29,27.29,30.27,31.31,67.21
32.78,32.78,24.32,25.45,66.69
37.08,37.08,24.21,28.84,62.27
39.44,39.44,26.60,31.80,61.15
33.15,33.15,32.01,26.54,62.31
33.62,33.62,30.00,22.38,61.73
34.79,34.79,30.79,22.16,59.40
34.72,34.72,34.72,23.47,57.96
31.48,31.48,38.58,24.04,56.60
32.02,32.02,40.00,22.93,55.49
31.66,31.66,39.00,19.73,57.60
32.01,32.01,40.01,23.13,55.00
31.52,31.52,40.45,22.62,53.18
32.36,32.36,41.96,20.99,53.34
32.33,32.33,43.09,22.82,52.68
32.58,32.58,42.02,21.94,49.22
34.09,34.09,39.72,24.09,49.39
29.44,29.44,33.01,22.91,47.76
28.89,28.89,29.53,23.38,45.57
27.36,27.36,28.67,25.05,44.20
26.98,26.98,33.05,25.80,45.26
27.26,27.26,39.41,23.15,49.60
28.28,28.28,37.79,22.63,52.32
30.81,30.81,39.03,24.80,54.11
33.73,33.73,35.51,25.01,55.37
30.02,30.02,30.37,21.64,54.99
27.56,27.56,23.82,22.11,59.24
33.49,33.49,27.31,28.28,64.03
29.76,29.76,24.98,25.05,66.38
29.89,29.89,22.19,27.38,67.89
31.95,31.95,23.56,26.78,67.63
31.06,31.06,21.99,26.96,66.58
40.75,40.75,23.64,26.25,67.68
50.97,50.97,27.16,25.78,68.07
51.52,51.52,28.55,26.86,67.26
44.31,44.31,28.33,27.73,66.95
44.61,44.61,25.64,28.62,66.36
41.21,41.21,25.40,28.19,64.21
46.34,46.34,23.81,27.64,64.51
47.11,47.11,24.89,28.54,61.72
41.62,41.62,26.81,29.03,61.36
